url,nombre,descripcion,marca,anio,genero,top_notes,middle_notes,base_notes,accords,rating,votes,error
https://www.fragrantica.com/perfume/Creed/Bois-du-Portugal-3805.html,Bois du Portugal Creed for men,"Bois du Portugal by Creed is a Oriental Woody fragrance for men. Bois du Portugal was launched in 1987. The nose behind this fragrance is Olivier Creed. Top note is Bergamot; middle note is Lavender; base notes are Sandalwood, Cedar, Vetiver and Ambergris.",Creed,1987,men,,,"Sandalwood, Cedar, Vetiver and Ambergris",woody | aromatic | lavender | citrus | powdery | fresh spicy | amber,4.99,2666,
https://www.fragrantica.com/perfume/Creed/Original-Vetiver-468.html,Original Vetiver Creed for women and men,"Original Vetiver by Creed is a Woody Spicy fragrance for women and men. Original Vetiver was launched in 2004. Original Vetiver was created by Olivier Creed and Erwin Creed. Top notes are Bergamot, Ginger and Mandarin Orange; middle notes are Haitian Vetiver, Sandalwood and Iris; base notes are Musk and Ambergris.",Creed,2004,women and men,"Bergamot, Ginger and Mandarin Orange","Haitian Vetiver, Sandalwood and Iris",Musk and Ambergris,citrus | woody | aromatic | fresh spicy | earthy | powdery | musky | amber | green | iris,5.97,3428,
https://www.fragrantica.com/perfume/Creed/Erolfa-4248.html,Erolfa Creed for men,"Erolfa by Creed is a Chypre fragrance for men. Erolfa was launched in 1992. Erolfa was created by Olivier Creed and Pierre Bourdon. Top notes are Lime, Bergamot, Melon, Green Notes, Lemon, Violet and Caraway; middle notes are Herbal Notes, Pine Tree, Ginger, Pepper, Jasmine, Cyclamen and Nutmeg Flower; base notes are Ambergris, Musk, Sandalwood, Oakmoss and Cedar.",Creed,1992,men,"Lime, Bergamot, Melon, Green Notes, Lemon, Violet and Caraway","Herbal Notes, Pine Tree, Ginger, Pepper, Jasmine, Cyclamen and Nutmeg Flower","Ambergris, Musk, Sandalwood, Oakmoss and Cedar",citrus | fresh spicy | woody | green | aromatic | amber | powdery | fresh | animalic | floral,5.97,2261,
https://www.fragrantica.com/perfume/Creed/Original-Santal-473.html,Original Santal Creed for women and men,"Original Santal by Creed is a Oriental Woody fragrance for women and men. Original Santal was launched in 2005. Original Santal was created by Olivier Creed, Erwin Creed and Pierre Bourdon. Top notes are Juniper Berries, Coriander, Ginger, Rosemary, Bergamot and Mandarin Orange; middle notes are Sandalwood, Lavender, Geranium and Orange Blossom; base notes are Tonka Bean, Musk, Cedar and Oakmoss.",Creed,2005,women and men,"Juniper Berries, Coriander, Ginger, Rosemary, Bergamot and Mandarin Orange","Sandalwood, Lavender, Geranium and Orange Blossom","Tonka Bean, Musk, Cedar and Oakmoss",aromatic | woody | fresh spicy | lavender | powdery | warm spicy,5.97,3054,
https://www.fragrantica.com/perfume/Creed/Royal-Water-7510.html,Royal Water Creed for women and men,"Royal Water by Creed is a Citrus Aromatic fragrance for women and men. Royal Water was launched in 1997. The nose behind this fragrance is Olivier Creed. Top notes are Citruses, Bergamot, Mandarin Orange and Vervain; middle notes are Basil, Allspice and Cumin; base notes are Musk and Cedarwood.",Creed,1997,women and men,"Citruses, Bergamot, Mandarin Orange and Vervain","Basil, Allspice and Cumin",Musk and Cedarwood,citrus | fresh spicy | fresh | aromatic | musky | green | herbal | powdery,4.99,1909,
https://www.fragrantica.com/perfume/Creed/Viking-Cologne-67039.html,Viking Cologne Creed for men,"Viking Cologne by Creed is a Aromatic Fougere fragrance for men. Viking Cologne was launched in 2021. Viking Cologne was created by Olivier Creed and Erwin Creed. Top notes are Mandarin Orange, Lemon, Pink Pepper and Bergamot; middle notes are Lavender, Geranium, Rosemary, Sage and Nutmeg; base notes are Vetiver, Cedar, Sandalwood, Olibanum and Patchouli.",Creed,2021,men,"Mandarin Orange, Lemon, Pink Pepper and Bergamot","Lavender, Geranium, Rosemary, Sage and Nutmeg","Vetiver, Cedar, Sandalwood, Olibanum and Patchouli",aromatic | citrus | fresh spicy | woody | lavender | herbal | soft spicy | warm spicy | earthy,4.99,1220,
https://www.fragrantica.com/perfume/Hermes/Terre-d-Hermes-17.html,Terre d'Hermès Hermès for men,"Terre d'Hermès by Hermès is a Woody Spicy fragrance for men. Terre d'Hermès was launched in 2006. The nose behind this fragrance is Jean-Claude Ellena. Top notes are Orange and Grapefruit; middle notes are Pepper, Pelargonium and Flint; base notes are Vetiver, Cedar, Patchouli and Benzoin. This perfume is the winner of award FiFi Award Fragrance Of The Year Men`s Luxe 2007.",Hermès,2006,men,Orange and Grapefruit,"Pepper, Pelargonium and Flint","Vetiver, Cedar, Patchouli and Benzoin",citrus | woody | fresh spicy | aromatic | earthy | warm spicy,2.99,27058,
https://www.fragrantica.com/perfume/Hermes/Terre-d-Hermes-Eau-Givree-72439.html,Terre d'Hermès Eau Givree Hermès for men,Terre d'Hermès Eau Givree by Hermès is a Citrus Aromatic fragrance for men. Terre d'Hermès Eau Givree was launched in 2022. The nose behind this fragrance is Christine Nagel. Top note is Citron; middle notes are Juniper Berries and Timur; base notes are Mineral notes and Woody Notes.,Hermès,2022,men,,Juniper Berries and Timur,Mineral notes and Woody Notes,citrus | woody | fresh spicy | aromatic | mineral,2.99,5635,
https://www.fragrantica.com/perfume/Hermes/Barenia-96428.html,Barénia Hermès for women,"Barénia by Hermès is a Chypre fragrance for women. This is a new fragrance. Barénia was launched in 2024. The nose behind this fragrance is Christine Nagel. Top notes are Miracle berry and Bergamot; middle note is White Ginger Lily; base notes are Patchouli, Akigalawood and Oak.",Hermès,2024,women,Miracle berry and Bergamot,,"Patchouli, Akigalawood and Oak",woody | patchouli | warm spicy | oud | citrus | floral | fruity | sweet | earthy | fresh spicy,2.99,3406,
https://www.fragrantica.com/perfume/Hermes/Un-Jardin-Sur-Le-Nil-18.html,Un Jardin Sur Le Nil Hermès for women and men,"Un Jardin Sur Le Nil by Hermès is a Floral Fruity fragrance for women and men. Un Jardin Sur Le Nil was launched in 2005. The nose behind this fragrance is Jean-Claude Ellena. Top notes are Grapefruit, Green Mango, Tomato and Carrot; middle notes are Lotus, Bulrush, Orange, Hiacynth and Peony; base notes are Musk, Iris, Incense, Labdanum and Cinnamon.",Hermès,2005,women and men,"Grapefruit, Green Mango, Tomato and Carrot","Lotus, Bulrush, Orange, Hiacynth and Peony","Musk, Iris, Incense, Labdanum and Cinnamon",citrus | aromatic | floral | fresh spicy | green | fruity | tropical | powdery | sweet | herbal,2.99,14713,
https://www.fragrantica.com/perfume/Hermes/Terre-d-Hermes-Parfum-8282.html,Terre d'Hermes Parfum Hermès for men,"Terre d'Hermes Parfum by Hermès is a Woody Chypre fragrance for men. Terre d'Hermes Parfum was launched in 2009. The nose behind this fragrance is Jean-Claude Ellena. Top notes are Orange and Grapefruit; middle note is Flint; base notes are Woodsy Notes, oak moss and Benzoin.",Hermès,2009,men,Orange and Grapefruit,,"Woodsy Notes, oak moss and Benzoin",citrus | woody | mossy | amber | earthy | fresh spicy,4.54,8275,
https://www.fragrantica.com/perfume/Hermes/Terre-d-Hermes-Intense-102772.html,Terre d’Hermès Intense Hermès for men,"Terre d’Hermès Intense by Hermès is a Woody fragrance for men. This is a new fragrance. Terre d’Hermès Intense was launched in 2025. The nose behind this fragrance is Christine Nagel. Top notes are Bergamot and Black Pepper; middle notes are Coffee and Licorice; base notes are Woody Notes, Lava and Stone.",Hermès,2025,men,Bergamot and Black Pepper,Coffee and Licorice,"Woody Notes, Lava and Stone",coffee | fresh spicy | warm spicy | woody | soft spicy | citrus | sweet | aromatic | anis | mineral,2.54,1527,
https://www.fragrantica.com/perfume/Hermes/Hermessence-Ambre-Narguile-2669.html,Hermessence Ambre Narguile Hermès for women and men,"Hermessence Ambre Narguile by Hermès is a Oriental Spicy fragrance for women and men. Hermessence Ambre Narguile was launched in 2004. The nose behind this fragrance is Jean-Claude Ellena. The fragrance features Cinnamon, Honey, Rum, Caramel, Tonka Bean, Vanilla, Benzoin, Tobacco, Labdanum, Coumarin, Sesame, Musk and White Orchid.",Hermès,2004,women and men,,,,sweet | warm spicy | vanilla | cinnamon | amber | honey | rum | caramel | woody | balsamic,2.4,4074,
https://www.fragrantica.com/perfume/Hermes/H24-65147.html,H24 Hermès for men,"H24 by Hermès is a Aromatic Green fragrance for men. H24 was launched in 2021. The nose behind this fragrance is Christine Nagel. The fragrance features Clary Sage, Narcissus, Palisander Rosewood and Sclarene.",Hermès,2021,men,,,,aromatic | yellow floral | soft spicy | woody | green | balsamic | amber,3.44,5351,
https://www.fragrantica.com/perfume/Hermes/H24-Herbes-Vives-89146.html,H24 Herbes Vives Hermès for men,H24 Herbes Vives by Hermès is a fragrance for men. H24 Herbes Vives was launched in 2024. The nose behind this fragrance is Christine Nagel. Top note is Herbal Notes; middle note is Pear; base note is Physcool®.,Hermès,2024,men,,,,green | fruity | sweet | aquatic | fresh,4.01,1781,
https://www.fragrantica.com/perfume/Hermes/Un-Jardin-en-Mediterranee-19.html,Un Jardin en Méditerranée Hermès for women and men,"Un Jardin en Méditerranée by Hermès is a Floral Aquatic fragrance for women and men. Un Jardin en Méditerranée was launched in 2003. The nose behind this fragrance is Jean-Claude Ellena. Top notes are Bergamot, Lemon and Mandarin Orange; middle notes are Orange Blossom and White Nerium Oleander; base notes are Fig Leaf, Cypress, Red Cedar, Juniper, Pistachio and Musk.",Hermès,2003,women and men,"Bergamot, Lemon and Mandarin Orange",Orange Blossom and White Nerium Oleander,"Fig Leaf, Cypress, Red Cedar, Juniper, Pistachio and Musk",aromatic | woody | citrus | green | fresh spicy | fresh | sweet | floral | white floral,4.29,7893,
https://www.fragrantica.com/perfume/Hermes/Un-Jardin-Sur-Le-Toit-11502.html,Un Jardin Sur Le Toit Hermès for women and men,"Un Jardin Sur Le Toit by Hermès is a Aromatic Fruity fragrance for women and men. Un Jardin Sur Le Toit was launched in 2011. The nose behind this fragrance is Jean-Claude Ellena. The fragrance features Grass, Red Apple, Rose, Pear, Rosemary and Magnolia.",Hermès,2011,women and men,,,,green | fresh | fruity | rose | floral | sweet | aromatic | fresh spicy | aquatic,4.94,7427,
https://www.fragrantica.com/perfume/Hermes/Terre-D-Hermes-Eau-Intense-Vetiver-50672.html,Terre D'Hermes Eau Intense Vetiver Hermès for men,"Terre D'Hermes Eau Intense Vetiver by Hermès is a Woody Aromatic fragrance for men. Terre D'Hermes Eau Intense Vetiver was launched in 2018. The nose behind this fragrance is Christine Nagel. Top notes are Bergamot, Grapefruit and Lemon; middle notes are Sichuan Pepper and Geranium; base notes are Vetiver, Olibanum, Patchouli and Amberwood.",Hermès,2018,men,"Bergamot, Grapefruit and Lemon",Sichuan Pepper and Geranium,"Vetiver, Olibanum, Patchouli and Amberwood",citrus | aromatic | fresh spicy | woody | earthy | amber | warm spicy,2.59,3756,
https://www.fragrantica.com/perfume/Hermes/Un-Jardin-a-Cythere-79225.html,Un Jardin à Cythère Hermès for women and men,"Un Jardin à Cythère by Hermès is a Woody Aromatic fragrance for women and men. Un Jardin à Cythère was launched in 2023. The nose behind this fragrance is Christine Nagel. The fragrance features Citruses, Pistachio, Olive Tree and Green Accord.",Hermès,2023,women and men,,,,woody | citrus | green | fresh | nutty,3.89,2938,
https://www.fragrantica.com/perfume/Hermes/H24-Eau-de-Parfum-75811.html,H24 Eau de Parfum Hermès for men,"H24 Eau de Parfum by Hermès is a Woody fragrance for men. H24 Eau de Parfum was launched in 2022. The nose behind this fragrance is Christine Nagel. The fragrance features Oakmoss, Clary Sage, Sclarene, Narcissus and Brazilian Rosewood.",Hermès,2022,men,,,,mossy | aromatic | woody | earthy | soft spicy | yellow floral | balsamic | green,4.29,2396,
https://www.fragrantica.com/perfume/Hermes/Twilly-d-Hermes-46145.html,Twilly d’Hermès Hermès for women,"Twilly d’Hermès by Hermès is a Floral fragrance for women. Twilly d’Hermès was launched in 2017. The nose behind this fragrance is Christine Nagel. Top notes are Ginger, Bitter Orange and Bergamot; middle notes are Tuberose, Orange Blossom and Jasmine; base notes are Sandalwood and Vanilla.",Hermès,2017,women,"Ginger, Bitter Orange and Bergamot","Tuberose, Orange Blossom and Jasmine",Sandalwood and Vanilla,white floral | citrus | fresh spicy | tuberose | fresh | woody | powdery | animalic | vanilla,2.59,6831,
https://www.fragrantica.com/perfume/Hermes/Le-Jardin-de-Monsieur-Li-29818.html,Le Jardin de Monsieur Li Hermès for women and men,"Le Jardin de Monsieur Li by Hermès is a Citrus Aromatic fragrance for women and men. Le Jardin de Monsieur Li was launched in 2015. The nose behind this fragrance is Jean-Claude Ellena. The fragrance features Kumquat, Jasmine, Mint and Green Sap.",Hermès,2015,women and men,,,,citrus | green | white floral | aromatic | fresh | fresh spicy,4.54,5763,
https://www.fragrantica.com/perfume/Hermes/Barenia-Intense-111208.html,Barénia Intense Hermès for women,"Barénia Intense by Hermès is a Chypre fragrance for women. This is a new fragrance. Barénia Intense was launched in 2025. The nose behind this fragrance is Christine Nagel. base notes are Patchouli, White Ginger Lily, Leather and Oak.",Hermès,2025,women,,,"Patchouli, White Ginger Lily, Leather and Oak",woody | patchouli | leather | floral | earthy | warm spicy | animalic,5.84,662,
https://www.fragrantica.com/perfume/Hermes/Un-Jardin-Sur-La-Lagune-53373.html,Un Jardin Sur La Lagune Hermès for women and men,"Un Jardin Sur La Lagune by Hermès is a Oriental Floral fragrance for women and men. Un Jardin Sur La Lagune was launched in 2019. The nose behind this fragrance is Christine Nagel. The fragrance features Sea Notes, Magnolia, Woody Notes, Lily and Pitosporum.",Hermès,2019,women and men,,,,white floral | marine | floral | woody | aromatic | salty | aquatic | citrus | soft spicy,5.84,3631,
https://www.fragrantica.com/perfume/Hermes/Eau-de-Rhubarbe-Ecarlate-35375.html,Eau de Rhubarbe Ecarlate Hermès for women and men,Eau de Rhubarbe Ecarlate by Hermès is a fragrance for women and men. Eau de Rhubarbe Ecarlate was launched in 2016. The nose behind this fragrance is Christine Nagel. Top note is Rhubarb; middle notes are Red Berries and Lantana; base note is White Musk.,Hermès,2016,women and men,,Red Berries and Lantana,,fruity | green | sweet | aromatic | sour | musky | fresh | Next | Stay,4.29,3817,
https://www.fragrantica.com/perfume/Hermes/Eau-des-Merveilles-9.html,Eau des Merveilles Hermès for women,"Eau des Merveilles by Hermès is a Woody fragrance for women. Eau des Merveilles was launched in 2004. Eau des Merveilles was created by Ralf Schwieger and Nathalie Feisthauer. Top notes are Orange, Elemi resin and Lemon; middle notes are Amber, Pepper, Pink Pepper and Violet; base notes are Fir, Cedar, Madagascar Vetiver, Oakmoss and Benzoin.",Hermès,2004,women,"Orange, Elemi resin and Lemon","Amber, Pepper, Pink Pepper and Violet","Fir, Cedar, Madagascar Vetiver, Oakmoss and Benzoin",woody | aromatic | fresh spicy | citrus | amber | conifer | sweet | fresh | earthy | balsamic,6.24,7951,
https://www.fragrantica.com/perfume/Hermes/Elixir-des-Merveilles-3168.html,Elixir des Merveilles Hermès for women,"Elixir des Merveilles by Hermès is a Oriental Fougere fragrance for women. Elixir des Merveilles was launched in 2006. The nose behind this fragrance is Jean-Claude Ellena. The fragrance features Orange Peel, Siam Resin, Amber, Peru Balsam, Caramel, Cedar, Patchouli, Oak, Incense, Sandalwood, Tonka Bean and Vanilla Sugar.",Hermès,2006,women,,,,amber | woody | balsamic | citrus | sweet | warm spicy | caramel | vanilla | Next | Stay,7.54,6668,
https://www.fragrantica.com/perfume/Hermes/Hermessence-Vetiver-Tonka-2672.html,Hermessence Vetiver Tonka Hermès for women and men,"Hermessence Vetiver Tonka by Hermès is a Woody Chypre fragrance for women and men. Hermessence Vetiver Tonka was launched in 2004. The nose behind this fragrance is Jean-Claude Ellena. The fragrance features Vetyver, Tonka Bean, Hazelnut, Tobacco, Praline, Caramel, Sandalwood and Lily-of-the-Valley.",Hermès,2004,women and men,,,,woody | sweet | aromatic | nutty | earthy | vanilla | tobacco | amber | caramel | warm spicy,1.1,2265,
https://www.fragrantica.com/perfume/Hermes/Eau-d-Orange-Verte-6065.html,Eau d'Orange Verte Hermès for women and men,"Eau d'Orange Verte by Hermès is a Citrus fragrance for women and men. Eau d'Orange Verte was launched in 2009. The nose behind this fragrance is Jean-Claude Ellena. The fragrance features Orange, Amalfi Lemon, Oakmoss, Mint, Mandarin Orange, Cassis and Patchouli.",Hermès,2009,women and men,,,,citrus | aromatic | green | earthy | mossy | woody | fresh spicy,3.64,2324,
https://www.fragrantica.com/perfume/Hermes/Eau-de-Citron-Noir-49231.html,Eau de Citron Noir Hermès for women and men,"Eau de Citron Noir by Hermès is a Citrus Aromatic fragrance for women and men. The nose behind this fragrance is Christine Nagel. The fragrance features Lemon, Lime, Smoke, Citron, Guaiac Wood and Black Tea.",Hermès,,women and men,,,,citrus | smoky | woody | fresh | green,4.94,1996,
https://www.fragrantica.com/perfume/Hermes/L-Ombre-Des-Merveilles-59799.html,L'Ombre Des Merveilles Hermès for women and men,L'Ombre Des Merveilles by Hermès is a Oriental Woody fragrance for women and men. L'Ombre Des Merveilles was launched in 2020. The nose behind this fragrance is Christine Nagel. Top note is Black Tea; middle note is Incense; base note is Tonka Bean.,Hermès,2020,women and men,,,,amber | smoky | green | balsamic | warm spicy | vanilla | fresh | sweet | Next | Stay,5.59,1958,
https://www.fragrantica.com/perfume/Prada/Prada-L-Homme-39029.html,Prada L'Homme Prada for men,"Prada L'Homme by Prada is a Woody Chypre fragrance for men. Prada L'Homme was launched in 2016. The nose behind this fragrance is Daniela Andrier. Top notes are Neroli, Black Pepper, Cardamom and Carrot Seeds; middle notes are Iris, Violet, Geranium and Mate; base notes are Amber, Cedar, Sandalwood and Patchouli.",Prada,2016,men,"Neroli, Black Pepper, Cardamom and Carrot Seeds","Iris, Violet, Geranium and Mate","Amber, Cedar, Sandalwood and Patchouli",powdery | iris | violet | woody | fresh spicy | warm spicy | aromatic | earthy | amber | floral,3.47,15403,
https://www.fragrantica.com/perfume/Prada/Prada-Paradoxe-75668.html,Prada Paradoxe Prada for women,"Prada Paradoxe by Prada is a Oriental Floral fragrance for women. Prada Paradoxe was launched in 2022. Prada Paradoxe was created by Nadège Le Garlantezec, Antoine Maisondieu and Shyamala Maisondieu. Top notes are Pear, Tangerine and Bergamot; middle notes are Orange Blossom, Neroli Essence, Neroli and Jasmine Sambac; base notes are Bourbon Vanilla, Amber, White Musk and Benzoin.",Prada,2022,women,"Pear, Tangerine and Bergamot","Orange Blossom, Neroli Essence, Neroli and Jasmine Sambac","Bourbon Vanilla, Amber, White Musk and Benzoin",white floral | citrus | sweet | amber | vanilla | powdery | fruity | musky | fresh,3.97,9701,
https://www.fragrantica.com/perfume/Prada/Paradigme-110661.html,Paradigme Prada for men,"Paradigme by Prada is a Oriental Fougere fragrance for men. This is a new fragrance. Paradigme was launched in 2025. Paradigme was created by Marie Salamagne, Bruno Jovanovic and Nicolas Bonneville. Top notes are Calabrian bergamot and Musk; middle notes are Bourbon Geranium and Rose Geranium; base notes are Benzoin, Peru Balsam and Guaiac Wood.",Prada,2025,men,Calabrian bergamot and Musk,Bourbon Geranium and Rose Geranium,"Benzoin, Peru Balsam and Guaiac Wood",fresh spicy | amber | aromatic | woody | balsamic | citrus | musky | warm spicy | rose | powdery,4.97,3375,
https://www.fragrantica.com/perfume/Prada/Prada-Paradoxe-Intense-83988.html,Prada Paradoxe Intense Prada for women,"Prada Paradoxe Intense by Prada is a Oriental Floral fragrance for women. Prada Paradoxe Intense was launched in 2023. Prada Paradoxe Intense was created by Nadège Le Garlantezec, Shyamala Maisondieu and Antoine Maisondieu. Top notes are Pear, Neroli and Bergamot; middle notes are Jasmine, Neroli Essence and Moss; base notes are Bourbon Vanilla, Vanilla, Amber, Ambrofix™ and Serenolide.",Prada,2023,women,"Pear, Neroli and Bergamot","Jasmine, Neroli Essence and Moss","Bourbon Vanilla, Vanilla, Amber, Ambrofix™ and Serenolide",white floral | vanilla | citrus | mossy | amber | fruity | sweet | fresh | earthy | powdery,4.97,3770,
https://www.fragrantica.com/perfume/Prada/Prada-L-Homme-Intense-45396.html,Prada L'Homme Intense Prada for men,"Prada L'Homme Intense by Prada is a Oriental Woody fragrance for men. Prada L'Homme Intense was launched in 2017. The nose behind this fragrance is Daniela Andrier. Top note is Iris; middle notes are Amber and Patchouli; base notes are Tonka Bean, Leather and Sandalwood.",Prada,2017,men,,Amber and Patchouli,"Tonka Bean, Leather and Sandalwood",iris | powdery | amber | woody | earthy | leather | violet | vanilla | warm spicy | patchouli,6.89,6652,
https://www.fragrantica.com/perfume/Prada/Luna-Rossa-Black-48682.html,Luna Rossa Black Prada for men,"Luna Rossa Black by Prada is a Oriental Woody fragrance for men. Luna Rossa Black was launched in 2018. The nose behind this fragrance is Daniela Andrier. Top note is Bergamot; middle notes are Angelica and Patchouli; base notes are Coumarin, Amber and Musk.",Prada,2018,men,,Angelica and Patchouli,"Coumarin, Amber and Musk",amber | musky | powdery | woody | vanilla | aromatic | balsamic | sweet | warm spicy | patchouli,2.97,7276,
https://www.fragrantica.com/perfume/Prada/Luna-Rossa-Ocean-68753.html,Luna Rossa Ocean Prada for men,"Luna Rossa Ocean by Prada is a Aromatic Fougere fragrance for men. Luna Rossa Ocean was launched in 2021. Luna Rossa Ocean was created by Anne Flipo and Carlos Benaïm. Top notes are Bergamot, Pink Pepper and Artemisia; middle notes are Lavender, Iris, Sage, Suede and Saffron; base notes are Musk, Caramel, Haitian Vetiver and Patchouli.",Prada,2021,men,"Bergamot, Pink Pepper and Artemisia","Lavender, Iris, Sage, Suede and Saffron","Musk, Caramel, Haitian Vetiver and Patchouli",aromatic | musky | powdery | lavender | herbal | citrus | fresh spicy | iris | woody | earthy,3.47,5491,
https://www.fragrantica.com/perfume/Prada/Luna-Rossa-Carbon-Eau-de-Toilette-43402.html,Luna Rossa Carbon Eau de Toilette Prada for men,"Luna Rossa Carbon Eau de Toilette by Prada is a Aromatic Fougere fragrance for men. Luna Rossa Carbon Eau de Toilette was launched in 2017. The nose behind this fragrance is Daniela Andrier. Top notes are Bergamot and Pepper; middle notes are Lavender, Metallic notes, Watery Notes, Coal and Soil Tincture; base notes are Ambroxan and Patchouli.",Prada,2017,men,Bergamot and Pepper,"Lavender, Metallic notes, Watery Notes, Coal and Soil Tincture",Ambroxan and Patchouli,fresh spicy | amber | lavender | aromatic | metallic | citrus | musky | woody | mineral | earthy,2.99,7828,
https://www.fragrantica.com/perfume/Prada/Prada-Candy-12426.html,Prada Candy Prada for women,Prada Candy by Prada is a Oriental Vanilla fragrance for women. Prada Candy was launched in 2011. The nose behind this fragrance is Daniela Andrier. Top note is Caramel; middle notes are Powdery Notes and Musk; base notes are Benzoin and Vanilla.,Prada,2011,women,,Powdery Notes and Musk,Benzoin and Vanilla,caramel | powdery | amber | sweet | vanilla | musky | warm spicy | balsamic,2.99,16458,
https://www.fragrantica.com/perfume/Prada/Infusion-d-Iris-1795.html,Infusion d'Iris Prada for women,"Infusion d'Iris by Prada is a Floral Woody Musk fragrance for women. Infusion d'Iris was launched in 2007. The nose behind this fragrance is Daniela Andrier. Top notes are African Orange Flower, Neroli, Orange and Mandarin Orange; middle notes are Iris, Galbanum and Mastic or Lentisque; base notes are Virginia Cedar, Incense, Benzoin and Vetiver. This perfume is the winner of award FiFi Award Fragrance Of The Year Women`s Nouveau Niche 2008.",Prada,2007,women,"African Orange Flower, Neroli, Orange and Mandarin Orange","Iris, Galbanum and Mastic or Lentisque","Virginia Cedar, Incense, Benzoin and Vetiver",iris | woody | powdery | amber | citrus | earthy | aromatic | balsamic | violet | white floral,5.59,11099,
https://www.fragrantica.com/perfume/Prada/Luna-Rossa-Ocean-Eau-de-Parfum-81280.html,Luna Rossa Ocean Eau de Parfum Prada for men,Luna Rossa Ocean Eau de Parfum by Prada is a Oriental Woody fragrance for men. Luna Rossa Ocean Eau de Parfum was launched in 2023. Luna Rossa Ocean Eau de Parfum was created by Anne Flipo and Carlos Benaïm. Top note is Grapefruit; middle notes are Woody Notes and Frankincense; base notes are Vanilla and Amber Xtreme.,Prada,2023,men,,Woody Notes and Frankincense,Vanilla and Amber Xtreme,amber | woody | vanilla | citrus | balsamic | fresh spicy | powdery,6.49,2799,
https://www.fragrantica.com/perfume/Prada/Prada-Paradoxe-Virtual-Flower-95006.html,Prada Paradoxe Virtual Flower Prada for women,"Prada Paradoxe Virtual Flower by Prada is a Floral fragrance for women. Prada Paradoxe Virtual Flower was launched in 2024. Prada Paradoxe Virtual Flower was created by Antoine Maisondieu, Nadège Le Garlantezec and Shyamala Maisondieu. Top note is Bergamot; middle notes are Jasmine and Neroli; base notes are Musk and Ambrette.",Prada,2024,women,,Jasmine and Neroli,Musk and Ambrette,white floral | citrus | musky | floral | fresh spicy | aromatic | powdery | fresh,2.74,1410,
https://www.fragrantica.com/perfume/Prada/Prada-L-Homme-L-Eau-46400.html,Prada L'Homme L'Eau Prada for men,"Prada L'Homme L'Eau by Prada is a Woody Chypre fragrance for men. Prada L'Homme L'Eau was launched in 2017. The nose behind this fragrance is Daniela Andrier. Top notes are Neroli and Ginger; middle notes are Iris and Amber; base notes are Powdery Notes, Sandalwood and Cedar.",Prada,2017,men,Neroli and Ginger,Iris and Amber,"Powdery Notes, Sandalwood and Cedar",powdery | iris | woody | fresh spicy | violet | fresh | citrus | earthy,5.59,3195,
https://www.fragrantica.com/perfume/Prada/Prada-Paradoxe-Radical-Essence-108298.html,Prada Paradoxe Radical Essence Prada for women,"Prada Paradoxe Radical Essence by Prada is a Floral Woody Musk fragrance for women. This is a new fragrance. Prada Paradoxe Radical Essence was launched in 2025. Prada Paradoxe Radical Essence was created by Antoine Maisondieu, Nadège Le Garlantezec and Shyamala Maisondieu. Top notes are Neroli and Orange Blossom; middle note is Pistachio; base note is Sandalwood.",Prada,2025,women,Neroli and Orange Blossom,,,woody | white floral | citrus | green | nutty | fresh,2.24,807,
https://www.fragrantica.com/perfume/Prada/Luna-Rossa-Ocean-Le-Parfum-91693.html,Luna Rossa Ocean Le Parfum Prada for men,Luna Rossa Ocean Le Parfum by Prada is a Aromatic Fougere fragrance for men. Luna Rossa Ocean Le Parfum was launched in 2024. Top note is Lemon; middle note is Saffron; base notes are Amber Xtreme and Oak.,Prada,2024,men,,,Amber Xtreme and Oak,woody | amber | warm spicy | citrus | balsamic | metallic | aromatic | leather,4.54,1420,
https://www.fragrantica.com/perfume/Prada/Infusion-d-Amande-31044.html,Infusion d'Amande Prada for women and men,"Infusion d'Amande by Prada is a Oriental Vanilla fragrance for women and men. Infusion d'Amande was launched in 2015. The nose behind this fragrance is Daniela Andrier. The fragrance features Bitter Almond, Heliotrope, Musk, Tonka Bean and Anise.",Prada,2015,women and men,,,,almond | vanilla | powdery | sweet | musky | nutty | floral | fruity | anis | soft spicy,5.59,1789,
https://www.fragrantica.com/perfume/Prada/Prada-Amber-Pour-Homme-Prada-Man-1044.html,Prada Amber Pour Homme (Prada Man) Prada for men,"Prada Amber Pour Homme (Prada Man) by Prada is a Oriental Fougere fragrance for men. Prada Amber Pour Homme (Prada Man) was launched in 2006. The nose behind this fragrance is Daniela Andrier. Top notes are Neroli, Cardamom, Bergamot and Mandarin Orange; middle notes are Myrrh, Musk, Orange Blossom, Geranium and Vetiver; base notes are Saffron, Vanilla, Labdanum, Tonka Bean, Leather, Sandalwood and Patchouli.",Prada,2006,men,"Neroli, Cardamom, Bergamot and Mandarin Orange","Myrrh, Musk, Orange Blossom, Geranium and Vetiver","Saffron, Vanilla, Labdanum, Tonka Bean, Leather, Sandalwood and Patchouli",warm spicy | amber | aromatic | citrus | woody | musky | vanilla | sweet | white floral | powdery,6.89,5437,
