url,nombre,descripcion,marca,anio,genero,top_notes,middle_notes,base_notes,accords,rating,votes,error
https://www.fragrantica.com/perfume/PARIS-CORNER/Rifaaqat-99060.html,Rifaaqat PARIS CORNER for women and men,"Rifaaqat by PARIS CORNER is a fragrance for women and men. Rifaaqat was launched in 2023. Top notes are Black Pepper, elemi and Pink Pepper; middle notes are Olibanum and Saffron; base notes are Vanilla and Cedarwood.",PARIS CORNER,2023,women and men,"Black Pepper, elemi and Pink Pepper",Olibanum and Saffron,Vanilla and Cedarwood,fresh spicy | vanilla | warm spicy | amber | aromatic | balsamic | woody | soft spicy | powdery | sweet,4.69,3057,
https://www.fragrantica.com/perfume/PARIS-CORNER/Marshmallow-Blush-102791.html,Marshmallow Blush PARIS CORNER for women and men,"Marshmallow Blush by PARIS CORNER is a fragrance for women and men. This is a new fragrance. Marshmallow Blush was launched in 2025. Top notes are Strawberry, Raspberry and Lemon; middle notes are Ambroxan and Orange Blossom; base notes are Marshmallow and Musk.",PARIS CORNER,2025,women and men,"Strawberry, Raspberry and Lemon",Ambroxan and Orange Blossom,Marshmallow and Musk,sweet | fruity | powdery | musky | citrus,6.64,1755,
https://www.fragrantica.com/perfume/PARIS-CORNER/Khair-Confection-99069.html,Khair Confection PARIS CORNER for women,"Khair Confection by PARIS CORNER is a Floral Fruity Gourmand fragrance for women. This is a new fragrance. Khair Confection was launched in 2024. Top notes are Pear and Whipped Cream; middle notes are Cashmeran, Jasmine and Ylang Ylang; base notes are Vanilla, Marshmallow and Sandalwood.",PARIS CORNER,2024,women,Pear and Whipped Cream,"Cashmeran, Jasmine and Ylang Ylang","Vanilla, Marshmallow and Sandalwood",sweet | vanilla | powdery | woody | fruity | aquatic,2.74,1572,
https://www.fragrantica.com/perfume/PARIS-CORNER/Khair-Pistachio-92766.html,Khair Pistachio PARIS CORNER for women and men,"Khair Pistachio by PARIS CORNER is a Floral Fruity Gourmand fragrance for women and men. Khair Pistachio was launched in 2023. Top notes are Pistachio, Ice cream, Bergamot, Hazelnut, Cardamom and Rum; middle notes are Pear, Jasmine, Peony, Geranium, Raspberry and White Peach; base notes are Whipped Cream, Marshmallow, Cotton Candy, Tonka Bean and Cedarwood.",PARIS CORNER,2023,women and men,"Pistachio, Ice cream, Bergamot, Hazelnut, Cardamom and Rum","Pear, Jasmine, Peony, Geranium, Raspberry and White Peach","Whipped Cream, Marshmallow, Cotton Candy, Tonka Bean and Cedarwood",sweet | vanilla | woody | nutty | aromatic | citrus | powdery,2.74,2175,
https://www.fragrantica.com/perfume/PARIS-CORNER/Khair-Felicity-102874.html,Khair Felicity PARIS CORNER for women,"Khair Felicity by PARIS CORNER is a fragrance for women. This is a new fragrance. Khair Felicity was launched in 2025. Top notes are Champagne, Freesia and Cassis; middle notes are Musk, Jasmine and May Rose; base notes are Sugar, Vanilla and Musk.",PARIS CORNER,2025,women,"Champagne, Freesia and Cassis","Musk, Jasmine and May Rose","Sugar, Vanilla and Musk",vanilla | sweet | floral | musky | powdery | Champagne | soft spicy | aldehydic | white floral | aromatic,5.99,1078,
https://www.fragrantica.com/perfume/PARIS-CORNER/Taskeen-Lactea-Divina-99799.html,Taskeen Lactéa Divina PARIS CORNER for women and men,"Taskeen Lactéa Divina by PARIS CORNER is a fragrance for women and men. This is a new fragrance. Taskeen Lactéa Divina was launched in 2024. Top notes are Cacao and Incense; middle notes are Tuberose and Jasmine; base notes are Milk, Vanilla and Tonka Bean.",PARIS CORNER,2024,women and men,Cacao and Incense,Tuberose and Jasmine,"Milk, Vanilla and Tonka Bean",vanilla | lactonic | white floral | amber | tuberose | sweet | warm spicy | cacao | balsamic | smoky,4.69,1049,
https://www.fragrantica.com/perfume/PARIS-CORNER/Qissa-Delicious-98552.html,Qissa Delicious PARIS CORNER for women,"Qissa Delicious by PARIS CORNER is a Floral Fruity Gourmand fragrance for women. This is a new fragrance. Qissa Delicious was launched in 2024. Top notes are Whipped Cream, Dark Chocolate and Orange; middle notes are Marshmallow, Coconut and Jasmine; base notes are Vanilla and White Musk.",PARIS CORNER,2024,women,"Whipped Cream, Dark Chocolate and Orange","Marshmallow, Coconut and Jasmine",Vanilla and White Musk,sweet | vanilla | powdery | citrus | chocolate | musky | lactonic,9.49,1031,
https://www.fragrantica.com/perfume/PARIS-CORNER/Khair-Fusion-92768.html,Khair Fusion PARIS CORNER for women and men,"Khair Fusion by PARIS CORNER is a Floral Fruity fragrance for women and men. Khair Fusion was launched in 2023. Top notes are Litchi, Red Apple, Black Currant and Italian Lemon; middle notes are Jasmine Sambac, Taif Rose and Pansy; base notes are Vanille, Vanilla, Musk, Sandal and Cedar.",PARIS CORNER,2023,women and men,"Litchi, Red Apple, Black Currant and Italian Lemon","Jasmine Sambac, Taif Rose and Pansy","Vanille, Vanilla, Musk, Sandal and Cedar",fruity | fresh | tropical | powdery | sweet | vanilla | woody | floral | citrus,2.74,1161,
https://www.fragrantica.com/perfume/PARIS-CORNER/Molten-Caramel-105235.html,Molten Caramel PARIS CORNER for women and men,"Molten Caramel by PARIS CORNER is a Oriental Vanilla fragrance for women and men. This is a new fragrance. Molten Caramel was launched in 2025. Top note is White Chocolate; middle notes are Caramel and Milk; base notes are Brown sugar, Vanilla and Praline.",PARIS CORNER,2025,women and men,,Caramel and Milk,"Brown sugar, Vanilla and Praline",sweet | caramel | lactonic | vanilla | chocolate,7.29,703,
https://www.fragrantica.com/perfume/PARIS-CORNER/Coconut-Lagoon-101955.html,Coconut Lagoon PARIS CORNER for women and men,"Coconut Lagoon by PARIS CORNER is a Floral Fruity Gourmand fragrance for women and men. Coconut Lagoon was launched in 2024. Top notes are Lemon, Mandarin and Apple; middle notes are Watermelon and Caramel; base notes are Coconut and Vanilla.",PARIS CORNER,2024,women and men,"Lemon, Mandarin and Apple",Watermelon and Caramel,Coconut and Vanilla,citrus | coconut | vanilla | sweet | ozonic | aquatic | caramel | fruity | fresh | lactonic,4.31,628,
https://www.fragrantica.com/perfume/PARIS-CORNER/Minya-102457.html,Minya PARIS CORNER for women and men,"Minya by PARIS CORNER is a Oriental Floral fragrance for women and men. Minya was launched in 2024. Top notes are Almond and Pistachio; middle notes are Heliotrope and Jasmine; base notes are Vanilla, Salted Caramel and Sandalwood.",PARIS CORNER,2024,women and men,Almond and Pistachio,Heliotrope and Jasmine,"Vanilla, Salted Caramel and Sandalwood",vanilla | almond | nutty | powdery | woody | sweet | fruity | floral | white floral | green,4.30,655,
https://www.fragrantica.com/perfume/PARIS-CORNER/Ophidian-Mango-Bliss-98577.html,Ophidian Mango Bliss PARIS CORNER for women and men,"Ophidian Mango Bliss by PARIS CORNER is a fragrance for women and men. Ophidian Mango Bliss was launched in 2024. Top notes are Mango, Lemon, Ginger and Red Berries; middle notes are Jasmine, Woody Notes and Coumarin; base notes are Musk, Amber, Agarwood, Oud and Cypriol Oil or Nagarmotha.",PARIS CORNER,2024,women and men,"Mango, Lemon, Ginger and Red Berries","Jasmine, Woody Notes and Coumarin","Musk, Amber, Agarwood, Oud and Cypriol Oil or Nagarmotha",fruity | tropical | sweet | citrus | woody | fresh | fresh spicy | aromatic | terpenic | white floral,3.14,611,
https://www.fragrantica.com/perfume/PARIS-CORNER/Taskeen-Caramel-Cascade-95545.html,Taskeen Caramel Cascade PARIS CORNER for women and men,Taskeen Caramel Cascade by PARIS CORNER is a Floral Fruity Gourmand fragrance for women and men. This is a new fragrance. Taskeen Caramel Cascade was launched in 2024. Top notes are Caramel and Milk; middle notes are Tonka Bean and Honey; base notes are Vanilla and White Musk.,PARIS CORNER,2024,women and men,Caramel and Milk,Tonka Bean and Honey,Vanilla and White Musk,vanilla | sweet | caramel | lactonic | honey | powdery | musky | amber | balsamic,8.19,1092,
https://www.fragrantica.com/perfume/PARIS-CORNER/December-Vanilla-96254.html,December Vanilla PARIS CORNER for women and men,"December Vanilla by PARIS CORNER is a Oriental Vanilla fragrance for women and men. December Vanilla was launched in 2023. Top notes are Rum, Vanilla Orchid and Jasmine; middle notes are Vanilla, Spicy Notes, Creme Brulee, Tonka Bean, Leather and Rose; base notes are Patchouli, Brown sugar, Agarwood, Oud, Amber and Musk.",PARIS CORNER,2023,women and men,"Rum, Vanilla Orchid and Jasmine","Vanilla, Spicy Notes, Creme Brulee, Tonka Bean, Leather and Rose","Patchouli, Brown sugar, Agarwood, Oud, Amber and Musk",sweet | vanilla | warm spicy | rum | woody | patchouli | powdery | amber | balsamic,7.29,954,
https://www.fragrantica.com/perfume/PARIS-CORNER/Pear-Potion-100625.html,Pear Potion PARIS CORNER for women and men,Pear Potion by PARIS CORNER is a Floral Fruity Gourmand fragrance for women and men. This is a new fragrance. Pear Potion was launched in 2024. Top notes are Pear and Apple; middle notes are Caramel and Jasmine; base notes are Raspberry and Musk.,PARIS CORNER,2024,women and men,Pear and Apple,Caramel and Jasmine,Raspberry and Musk,fruity | sweet | fresh | aquatic | green | caramel,5.34,554,
https://www.fragrantica.com/perfume/PARIS-CORNER/Mawj-Moscow-Mule-98580.html,Mawj Moscow Mule PARIS CORNER for women and men,"Mawj Moscow Mule by PARIS CORNER is a fragrance for women and men. Top notes are Ginger, Lemon and Bergamot; middle notes are Mint and Cypress; base note is Moss.",PARIS CORNER,,women and men,"Ginger, Lemon and Bergamot",Mint and Cypress,,citrus | fresh spicy | aromatic | green | fresh | woody | mossy,5.09,472,
https://www.fragrantica.com/perfume/PARIS-CORNER/Voux-Zingy-103828.html,Voux Zingy PARIS CORNER for women and men,"Voux Zingy by PARIS CORNER is a Citrus Aromatic fragrance for women and men. This is a new fragrance. Voux Zingy was launched in 2025. Top notes are Basil, Lemon, Citron and Bergamot; middle notes are Verbena, Jasmine and Ambrettolide; base note is Musk.",PARIS CORNER,2025,women and men,"Basil, Lemon, Citron and Bergamot","Verbena, Jasmine and Ambrettolide",,citrus | fresh spicy | aromatic | green | herbal | Next | Stay,4.16,408,
https://www.fragrantica.com/perfume/PARIS-CORNER/Eshal-Vanilla-110740.html,Eshal Vanilla PARIS CORNER for women,"Eshal Vanilla by PARIS CORNER is a Oriental Vanilla fragrance for women. This is a new fragrance. Eshal Vanilla was launched in 2025. Top notes are Sugar and Sweet Notes; middle notes are Rose and Jasmine; base notes are Vanilla, Musk and Caramel.",PARIS CORNER,2025,women,Sugar and Sweet Notes,Rose and Jasmine,"Vanilla, Musk and Caramel",sweet | vanilla | powdery | musky | caramel | rose | white floral,6.64,422,
https://www.fragrantica.com/perfume/PARIS-CORNER/Dulzura-114986.html,Dulzura PARIS CORNER for women,"Dulzura by PARIS CORNER is a Oriental Vanilla fragrance for women. This is a new fragrance. Dulzura was launched in 2025. Top notes are Buttermilk and Black Pepper; middle notes are Cake, Vanilla and Whipped Cream; base notes are Musk and Amber.",PARIS CORNER,2025,women,Buttermilk and Black Pepper,"Cake, Vanilla and Whipped Cream",Musk and Amber,vanilla | sweet | powdery | musky | amber | fresh spicy | lactonic,3.79,415,
https://www.fragrantica.com/perfume/PARIS-CORNER/Mawj-Appletini-98582.html,Mawj Appletini PARIS CORNER for women and men,"Mawj Appletini by PARIS CORNER is a fragrance for women and men. Mawj Appletini was launched in 2024. Top notes are Cardamom and Bergamot; middle notes are Apple, Brandy, Rum, Vanilla, Pineapple and Moss; base notes are Cedar and Ambroxan.",PARIS CORNER,2024,women and men,Cardamom and Bergamot,"Apple, Brandy, Rum, Vanilla, Pineapple and Moss",Cedar and Ambroxan,fruity | woody | warm spicy | fresh | green | vanilla | sweet | rum | aromatic | fresh spicy,1.19,473,
https://www.fragrantica.com/perfume/PARIS-CORNER/Tiramisu-Speculoos-101241.html,Tiramisu Speculoos PARIS CORNER for women,Tiramisu Speculoos by PARIS CORNER is a fragrance for women. Tiramisu Speculoos was launched in 2024. Top notes are Cinnamon and Coffee; middle notes are Vanilla and Cocoa; base note is Musk.,PARIS CORNER,2024,women,Cinnamon and Coffee,Vanilla and Cocoa,,warm spicy | cinnamon | vanilla | cacao | coffee | powdery | sweet | musky,4.05,403,
https://www.fragrantica.com/perfume/PARIS-CORNER/North-Stag-Expressions-IV-QUATRE-98765.html,North Stag Expressions IV QUATRE PARIS CORNER for women and men,North Stag Expressions IV QUATRE by PARIS CORNER is a Citrus fragrance for women and men. This is a new fragrance. North Stag Expressions IV QUATRE was launched in 2024. Top note is Mandarin Orange; middle notes are Sicilian Orange and Bergamot; base note is Ginger.,PARIS CORNER,2024,women and men,,Sicilian Orange and Bergamot,,citrus | fresh spicy | sweet | fruity | fresh,4.39,450,
https://www.fragrantica.com/perfume/PARIS-CORNER/Bayn-Al-Asrar-98764.html,Bayn Al Asrar PARIS CORNER for women,"Bayn Al Asrar by PARIS CORNER is a Floral Fruity fragrance for women. This is a new fragrance. Bayn Al Asrar was launched in 2024. Top notes are Hazelnut, Pear and Olibanum; middle notes are Rose, Osmanthus, Saffron and Jasmine Sambac; base notes are Vanilla, Sandalwood, Labdanum, Ambergris and Akigalawood.",PARIS CORNER,2024,women,"Hazelnut, Pear and Olibanum","Rose, Osmanthus, Saffron and Jasmine Sambac","Vanilla, Sandalwood, Labdanum, Ambergris and Akigalawood",woody | amber | fruity | nutty | sweet | warm spicy | rose | vanilla | floral | balsamic,9.24,488,
https://www.fragrantica.com/perfume/PARIS-CORNER/Voux-Elegante-98759.html,Voux Elegante PARIS CORNER for women and men,"Voux Elegante by PARIS CORNER is a Oriental Spicy fragrance for women and men. This is a new fragrance. Voux Elegante was launched in 2024. Top notes are Lavender and Bergamot; middle notes are Honey, Cashmeran, Cinnamon and Jasmine; base notes are Vanilla, Tobacco and Tonka Bean.",PARIS CORNER,2024,women and men,Lavender and Bergamot,"Honey, Cashmeran, Cinnamon and Jasmine","Vanilla, Tobacco and Tonka Bean",sweet | vanilla | honey | tobacco | lavender | powdery | aromatic | floral | woody | amber,3.97,467,
https://www.fragrantica.com/perfume/PARIS-CORNER/Date-Caramel-105237.html,Date Caramel PARIS CORNER for women and men,"Date Caramel by PARIS CORNER is a Oriental Vanilla fragrance for women and men. This is a new fragrance. Date Caramel was launched in 2025. Top notes are Dates, Coffee and Orange; middle notes are Caramel, Sugar and Benzoin; base notes are Vanilla, Amber and Sandalwood.",PARIS CORNER,2025,women and men,"Dates, Coffee and Orange","Caramel, Sugar and Benzoin","Vanilla, Amber and Sandalwood",sweet | vanilla | caramel | warm spicy | amber | coffee | fruity,4.69,336,
https://www.fragrantica.com/perfume/Rabanne/1-Million-3747.html,1 Million Rabanne for men,"1 Million by Rabanne is a Woody Spicy fragrance for men. 1 Million was launched in 2008. 1 Million was created by Christophe Raynaud, Olivier Pescheux and Michel Girard. Top notes are Blood Mandarin, Grapefruit and Mint; middle notes are Cinnamon, Spicy Notes and Rose; base notes are Amber, Leather, Woody Notes and Indian Patchouli.",Rabanne,2008,men,"Blood Mandarin, Grapefruit and Mint","Cinnamon, Spicy Notes and Rose","Amber, Leather, Woody Notes and Indian Patchouli",warm spicy | cinnamon | citrus | amber | woody | leather | rose | animalic | green | patchouli,2.97,23368,
https://www.fragrantica.com/perfume/Rabanne/Invictus-Victory-Elixir-78575.html,Invictus Victory Elixir Rabanne for men,"Invictus Victory Elixir by Rabanne is a Oriental Woody fragrance for men. Invictus Victory Elixir was launched in 2023. Invictus Victory Elixir was created by Domitille Michalon Bertier, Anne Flipo and Nicolas Beaulieu. Top notes are Lavender, Cardamom and Black Pepper; middle notes are Incense and Patchouli; base notes are Vanilla Pod and Tonka Bean.",Rabanne,2023,men,"Lavender, Cardamom and Black Pepper",Incense and Patchouli,Vanilla Pod and Tonka Bean,vanilla | warm spicy | amber | aromatic | sweet | balsamic | lavender | fresh spicy | smoky,5.59,5792,
https://www.fragrantica.com/perfume/Rabanne/Invictus-18471.html,Invictus Rabanne for men,"Invictus by Rabanne is a Woody Aquatic fragrance for men. Invictus was launched in 2013. Invictus was created by Veronique Nyberg, Anne Flipo, Olivier Polge and Dominique Ropion. Top notes are Sea Notes, Grapefruit and Mandarin Orange; middle notes are Bay Leaf and Jasmine; base notes are Ambergris, Guaiac Wood, Oakmoss and Patchouli.",Rabanne,2013,men,"Sea Notes, Grapefruit and Mandarin Orange",Bay Leaf and Jasmine,"Ambergris, Guaiac Wood, Oakmoss and Patchouli",citrus | marine | aromatic | fresh spicy | woody | salty | amber | white floral | aquatic | animalic,2.99,14446,
https://www.fragrantica.com/perfume/Rabanne/1-Million-Elixir-71708.html,1 Million Elixir Rabanne for men,"1 Million Elixir by Rabanne is a Woody Aromatic fragrance for men. 1 Million Elixir was launched in 2022. Top notes are Apple and Davana; middle notes are Damask Rose, Cedar and Osmanthus; base notes are Vanilla Absolute, Tonka Bean and Patchouli.",Rabanne,2022,men,Apple and Davana,"Damask Rose, Cedar and Osmanthus","Vanilla Absolute, Tonka Bean and Patchouli",vanilla | fruity | rose | sweet | woody | green | powdery | balsamic | floral | aromatic,2.99,5905,
https://www.fragrantica.com/perfume/Rabanne/Invictus-Parfum-90433.html,Invictus Parfum Rabanne for men,"Invictus Parfum by Rabanne is a Aromatic Aquatic fragrance for men. Invictus Parfum was launched in 2024. Invictus Parfum was created by Anne Flipo and Caroline Dumur. Top notes are Marine notes, Lavender and Pink Pepper; middle notes are Soap, Violet Leaf and Myrtle; base notes are Musk, Cashmeran and Sandalwood.",Rabanne,2024,men,"Marine notes, Lavender and Pink Pepper","Soap, Violet Leaf and Myrtle","Musk, Cashmeran and Sandalwood",musky | aromatic | soapy | marine | powdery | woody | lavender | aquatic | ozonic | salty,4.54,2959,
https://www.fragrantica.com/perfume/Rabanne/Olympea-31666.html,Olympéa Rabanne for women,"Olympéa by Rabanne is a Oriental Floral fragrance for women. Olympéa was launched in 2015. Olympéa was created by Loc Dong, Anne Flipo and Dominique Ropion. Top notes are Water Jasmine, Green Mandarin and Ginger flower; middle notes are Vanilla and Salt; base notes are Cashmere Wood, Ambergris and Sandalwood.",Rabanne,2015,women,"Water Jasmine, Green Mandarin and Ginger flower",Vanilla and Salt,"Cashmere Wood, Ambergris and Sandalwood",vanilla | salty | white floral | woody | amber | powdery | citrus | balsamic | marine | fresh spicy,0.04,14189,
https://www.fragrantica.com/perfume/Rabanne/1-Million-Lucky-48903.html,1 Million Lucky Rabanne for men,"1 Million Lucky by Rabanne is a Woody fragrance for men. 1 Million Lucky was launched in 2018. The nose behind this fragrance is Natalie Gracia-Cetto. Top notes are Plum, Ozonic notes, Grapefruit and Bergamot; middle notes are Hazelnut, Honey, Cedar, Cashmere Wood, Orange Blossom and Jasmine; base notes are Amberwood, Patchouli, Vetiver and Oakmoss.",Rabanne,2018,men,"Plum, Ozonic notes, Grapefruit and Bergamot","Hazelnut, Honey, Cedar, Cashmere Wood, Orange Blossom and Jasmine","Amberwood, Patchouli, Vetiver and Oakmoss",woody | sweet | nutty | honey | fruity | citrus | amber | ozonic | white floral,2.99,7077,
https://www.fragrantica.com/perfume/Rabanne/1-Million-Parfum-60035.html,1 Million Parfum Rabanne for men,"1 Million Parfum by Rabanne is a Leather fragrance for men. 1 Million Parfum was launched in 2020. 1 Million Parfum was created by Quentin Bisch, Christophe Raynaud and Sonia Constant. The fragrance features Tuberose, Solar Notes, Salt, Monoi Oil, Ambergris, Leather, Cashmeran, Labdanum and Pine.",Rabanne,2020,men,,,,white floral | tuberose | amber | animalic | woody | salty | leather | tropical | musky | coconut,4.54,6006,
https://www.fragrantica.com/perfume/Rabanne/Million-Gold-For-Her-95640.html,Million Gold For Her Rabanne for women,"Million Gold For Her by Rabanne is a Floral Woody Musk fragrance for women. This is a new fragrance. Million Gold For Her was launched in 2024. Million Gold For Her was created by Suzy Le Helley, Alienor Massenet, Loc Dong and Nathalie Benareau. Top notes are Pear, Rose and Lavender; middle notes are Ylang Ylang and Jasmine; base notes are Vanilla, Musk and Moss.",Rabanne,2024,women,"Pear, Rose and Lavender",Ylang Ylang and Jasmine,"Vanilla, Musk and Moss",sweet | vanilla | yellow floral | white floral | fruity | musky | powdery | woody | floral | aquatic,3.97,1898,
https://www.fragrantica.com/perfume/Rabanne/Fame-74962.html,Fame Rabanne for women,"Fame by Rabanne is a Floral Woody Musk fragrance for women. Fame was launched in 2022. Fame was created by Dora Baghriche, Marie Salamagne, Alberto Morillas and Fabrice Pellegrin. Top notes are Mango and Bergamot; middle notes are Jasmine and Olibanum; base notes are Vanilla and Sandalwood.",Rabanne,2022,women,Mango and Bergamot,Jasmine and Olibanum,Vanilla and Sandalwood,tropical | vanilla | fruity | sweet | woody | white floral | powdery | terpenic | amber | fresh spicy,5.34,4848,
https://www.fragrantica.com/perfume/Rabanne/Phantom-68226.html,Phantom Rabanne for men,"Phantom by Rabanne is a Woody Aromatic fragrance for men. Phantom was launched in 2021. Phantom was created by Anne Flipo, Dominique Ropion, Loc Dong and Juliette Karagueuzoglou. Top notes are Lavender, Lemon Zest and Amalfi Lemon; middle notes are Lavender, Earthy Notes, Apple, Smoke and Patchouli; base notes are Vanilla, Lavender and Vetiver.",Rabanne,2021,men,"Lavender, Lemon Zest and Amalfi Lemon","Lavender, Earthy Notes, Apple, Smoke and Patchouli","Vanilla, Lavender and Vetiver",citrus | vanilla | lavender | earthy | aromatic | woody | smoky | fruity | fresh | fresh spicy,2.99,6558,
https://www.fragrantica.com/perfume/Rabanne/Pure-XS-For-Her-51424.html,Pure XS For Her Rabanne for women,"Pure XS For Her by Rabanne is a Oriental Floral fragrance for women. Pure XS For Her was launched in 2018. The nose behind this fragrance is Quentin Bisch. The fragrance features Popcorn, Vanilla, Ylang-Ylang, Coconut, Peach, Orange Blossom, White Musk, Sandalwood, Amberwood and Ambrette (Musk Mallow).",Rabanne,2018,women,,,,vanilla | sweet | woody | powdery | yellow floral | coconut | lactonic | musky | white floral | fruity,6.79,5564,
https://www.fragrantica.com/perfume/Rabanne/Invictus-Victory-65177.html,Invictus Victory Rabanne for men,"Invictus Victory by Rabanne is a Oriental fragrance for men. Invictus Victory was launched in 2021. Top notes are Pink Pepper and Lemon; middle notes are Olibanum and Lavender; base notes are Vanilla, Tonka Bean and Amber.",Rabanne,2021,men,Pink Pepper and Lemon,Olibanum and Lavender,"Vanilla, Tonka Bean and Amber",vanilla | amber | sweet | aromatic | soft spicy | lavender | powdery | fresh spicy | citrus | balsamic,2.99,4178,
https://www.fragrantica.com/perfume/Rabanne/Lady-Million-9045.html,Lady Million Rabanne for women,"Lady Million by Rabanne is a Floral Fruity fragrance for women. Lady Million was launched in 2010. Lady Million was created by Anne Flipo, Beatrice Piquet, Dominique Ropion and Bruno Jovanovic. Top notes are Raspberry, Neroli and Amalfi Lemon; middle notes are Jasmine, African Orange Flower and Gardenia; base notes are White Honey, Patchouli and Amber.",Rabanne,2010,women,"Raspberry, Neroli and Amalfi Lemon","Jasmine, African Orange Flower and Gardenia","White Honey, Patchouli and Amber",white floral | sweet | honey | citrus | fruity | floral | patchouli | animalic | amber,2.99,14229,
https://www.fragrantica.com/perfume/Rabanne/1-Million-Royal-79159.html,1 Million Royal Rabanne for men,"1 Million Royal by Rabanne is a Oriental Woody fragrance for men. 1 Million Royal was launched in 2023. 1 Million Royal was created by Quentin Bisch and Christophe Raynaud. Top notes are Cardamom, Tangerine and Bergamot; middle notes are Lavender, Sage and Violet Leaf; base notes are Benzoin, Cedar and Patchouli.",Rabanne,2023,men,"Cardamom, Tangerine and Bergamot","Lavender, Sage and Violet Leaf","Benzoin, Cedar and Patchouli",warm spicy | aromatic | amber | citrus | woody | lavender | patchouli | herbal | fresh spicy | vanilla,2.99,3003,
https://www.fragrantica.com/perfume/Rabanne/Invictus-Platinum-72557.html,Invictus Platinum Rabanne for men,Invictus Platinum by Rabanne is a Woody Aromatic fragrance for men. Invictus Platinum was launched in 2022. Top notes are Absinthe and Grapefruit; middle notes are Mint and Lavender; base notes are Cypress and Patchouli.,Rabanne,2022,men,Absinthe and Grapefruit,Mint and Lavender,Cypress and Patchouli,aromatic | fresh spicy | green | woody | citrus | lavender | bitter | patchouli,4.29,2620,
https://www.fragrantica.com/perfume/Rabanne/Phantom-Parfum-81927.html,Phantom Parfum Rabanne for men,"Phantom Parfum by Rabanne is a Aromatic fragrance for men. Phantom Parfum was launched in 2023. Phantom Parfum was created by Juliette Karagueuzoglou, Dominique Ropion and Anne Flipo. Top notes are Cardamom, Bergamot, Rhubarb and Lemon; middle notes are Lavender, Cedarwood, Patchouli and Geranium; base notes are Vanilla, Tolu Balsam and Haitian Vetiver.",Rabanne,2023,men,"Cardamom, Bergamot, Rhubarb and Lemon","Lavender, Cedarwood, Patchouli and Geranium","Vanilla, Tolu Balsam and Haitian Vetiver",aromatic | vanilla | warm spicy | citrus | lavender | woody | powdery | fresh spicy | sweet | green,8.19,2090,
https://www.fragrantica.com/perfume/Rabanne/Invictus-Victory-Absolu-103462.html,Invictus Victory Absolu Rabanne for men,"Invictus Victory Absolu by Rabanne is a Woody fragrance for men. This is a new fragrance. Invictus Victory Absolu was launched in 2025. Invictus Victory Absolu was created by Anne Flipo and Caroline Dumur. Top note is Black Pepper; middle notes are Amber, Ambergris and Woodsy Notes; base notes are Sandalwood, Frankincense and Patchouli.",Rabanne,2025,men,,"Amber, Ambergris and Woodsy Notes","Sandalwood, Frankincense and Patchouli",amber | woody | fresh spicy | warm spicy | powdery | animalic | balsamic,4.54,768,
https://www.fragrantica.com/perfume/Rabanne/Million-Gold-95641.html,Million Gold Rabanne for men,"Million Gold by Rabanne is a Woody Aromatic fragrance for men. This is a new fragrance. Million Gold was launched in 2024. The nose behind this fragrance is Quentin Bisch. The fragrance features Sandalwood, Spices, Mandarin Orange and Cedarwood.",Rabanne,2024,men,,,,woody | warm spicy | powdery | citrus | balsamic | Skip Ad,2.99,1410,
https://www.fragrantica.com/perfume/Rabanne/Pure-XS-46038.html,Pure XS Rabanne for men,"Pure XS by Rabanne is a Aromatic Spicy fragrance for men. Pure XS was launched in 2017. Pure XS was created by Anne Flipo, Caroline Dumur and Bruno Jovanovic. Top notes are Ginger, Grapefruit, Thyme, Bergamot and Green Accord; middle notes are Vanilla, Liquor, Cinnamon, Leather and Apple; base notes are Myrrh, Sugar, Woody Notes, Cedar, Cashmeran and Patchouli.",Rabanne,2017,men,"Ginger, Grapefruit, Thyme, Bergamot and Green Accord","Vanilla, Liquor, Cinnamon, Leather and Apple","Myrrh, Sugar, Woody Notes, Cedar, Cashmeran and Patchouli",vanilla | sweet | warm spicy | amber | woody | fresh spicy | alcohol | citrus | aromatic | cinnamon,1.69,3550,
https://www.fragrantica.com/perfume/Rabanne/Million-Gold-Elixir-102755.html,Million Gold Elixir Rabanne for men,Million Gold Elixir by Rabanne is a Oriental Vanilla fragrance for men. This is a new fragrance. Million Gold Elixir was launched in 2025. Million Gold Elixir was created by Quentin Bisch and Christophe Raynaud. Top note is Yellow Mandarin; middle note is Sandalwood; base note is Vanilla.,Rabanne,2025,men,,,,vanilla | woody | powdery | citrus | warm spicy | balsamic | sweet,2.99,650,
https://www.fragrantica.com/perfume/Rabanne/Paco-Rabanne-Pour-Homme-526.html,Paco Rabanne Pour Homme Rabanne for men,"Paco Rabanne Pour Homme by Rabanne is a Aromatic Fougere fragrance for men. Paco Rabanne Pour Homme was launched in 1973. The nose behind this fragrance is Jean Martel. Top notes are Rosemary, Clary Sage and Brazilian Rosewood; middle notes are Lavender, Geranium and Tonka Bean; base notes are Oakmoss, Honey, Musk, Amber and Tobacco.",Rabanne,1973,men,"Rosemary, Clary Sage and Brazilian Rosewood","Lavender, Geranium and Tonka Bean","Oakmoss, Honey, Musk, Amber and Tobacco",aromatic | fresh spicy | mossy | woody | lavender | earthy | sweet | honey | musky,5.09,4086,
