url,nombre,descripcion,marca,anio,genero,top_notes,middle_notes,base_notes,accords,rating,votes,error
https://www.fragrantica.com/perfume/Jo-Malone-London/Red-Hibiscus-89314.html,Red Hibiscus Jo Malone London for women and men,"Red Hibiscus by Jo Malone London is a fragrance for women and men. Red Hibiscus was launched in 2024. Top notes are Mandarin Orange, Ginger and Black Cardamom; middle notes are Hibiscus, Black Orchid, Jasmine, Water Lily and Ylang Ylang; base notes are Vanilla, Amber and Incense.",Jo Malone London,2024,women and men,"Mandarin Orange, Ginger and Black Cardamom","Hibiscus, Black Orchid, Jasmine, Water Lily and Ylang Ylang","Vanilla, Amber and Incense",floral | amber | vanilla | sweet | fresh spicy | citrus | white floral | powdery | fresh | yellow floral,4.10,638,
https://www.fragrantica.com/perfume/Jo-Malone-London/Beach-Blossom-Limited-Edition-103305.html,Beach Blossom Limited Edition Jo Malone London for women and men,Beach Blossom Limited Edition by Jo Malone London is a Aromatic Green fragrance for women and men. This is a new fragrance. Beach Blossom Limited Edition was launched in 2025. Top notes are Lime and Mint; middle note is Coconut Water; base note is Tonka Bean.,Jo Malone London,2025,women and men,Lime and Mint,,,citrus | green | aromatic | fresh spicy | sweet | vanilla | conifer | amber,3.83,448,
https://www.fragrantica.com/perfume/Jo-Malone-London/Poppy-Barley-56152.html,Poppy & Barley Jo Malone London for women and men,"Poppy & Barley by Jo Malone London is a Floral fragrance for women and men. Poppy & Barley was launched in 2019. The nose behind this fragrance is Mathilde Bijaoui. Top notes are Fig, Violet and Black Currant; middle notes are Powdery Notes, Wheat and Poppy; base notes are Barley, White Musk and Bran.",Jo Malone London,2019,women and men,"Fig, Violet and Black Currant","Powdery Notes, Wheat and Poppy","Barley, White Musk and Bran",powdery | fruity | floral | violet | sweet | woody | musky,5.89,1905,
https://www.fragrantica.com/perfume/Jo-Malone-London/English-Oak-Hazelnut-46187.html,English Oak & Hazelnut Jo Malone London for women and men,English Oak & Hazelnut by Jo Malone London is a Woody Spicy fragrance for women and men. English Oak & Hazelnut was launched in 2017. The nose behind this fragrance is Yann Vasnier. Top note is Hazelnut; middle note is Cedar; base note is Oak.,Jo Malone London,2017,women and men,,,,woody | nutty | aromatic | earthy | powdery,3.04,1839,
https://www.fragrantica.com/perfume/Jo-Malone-London/Earl-Grey-Cucumber-79437.html,Earl Grey & Cucumber Jo Malone London for women and men,"Earl Grey & Cucumber by Jo Malone London is a Aromatic fragrance for women and men. Earl Grey & Cucumber was launched in 2022. Top notes are Earl Grey Tea and Bergamot; middle note is Cucumber; base notes are Beeswax, Musk and Vanilla.",Jo Malone London,2022,women and men,Earl Grey Tea and Bergamot,,"Beeswax, Musk and Vanilla",green | citrus | ozonic | fresh spicy | aquatic | fresh | powdery | musky | beeswax | aromatic,3.91,398,
https://www.fragrantica.com/perfume/Montale/Arabians-Tonka-57384.html,Arabians Tonka Montale for women and men,"Arabians Tonka by Montale is a Oriental Woody fragrance for women and men. Arabians Tonka was launched in 2019. Top notes are Saffron and Bergamot; middle notes are Agarwood (Oud) and Bulgarian Rose; base notes are Tonka Bean, Sugar Cane, Amber, White Musk and Oakmoss.",Montale,2019,women and men,Saffron and Bergamot,Agarwood (Oud) and Bulgarian Rose,"Tonka Bean, Sugar Cane, Amber, White Musk and Oakmoss",sweet | vanilla | amber | oud | warm spicy | rose | musky | metallic | aromatic | powdery,7.14,7967,
https://www.fragrantica.com/perfume/Montale/Chocolate-Greedy-2186.html,Chocolate Greedy Montale for women and men,"Chocolate Greedy by Montale is a Oriental Vanilla fragrance for women and men. Chocolate Greedy was launched in 2007. The nose behind this fragrance is Pierre Montale. The fragrance features Cacao, Vanilla, Tonka Bean, Bitter Orange, Dried Fruits and Coffee.",Montale,2007,women and men,,,,vanilla | cacao | warm spicy | sweet | citrus | coffee | powdery | fruity,4.54,9136,
https://www.fragrantica.com/perfume/Montale/Intense-Cafe-18021.html,Intense Cafe Montale for women and men,"Intense Cafe by Montale is a Oriental Vanilla fragrance for women and men. Intense Cafe was launched in 2013. The nose behind this fragrance is Pierre Montale. Top note is Floral Notes; middle notes are Rose and Coffee; base notes are Vanila, White Musk and Amber.",Montale,2013,women and men,,Rose and Coffee,"Vanila, White Musk and Amber",rose | vanilla | coffee | floral | powdery | musky | warm spicy | amber | sweet,4.54,10108,
https://www.fragrantica.com/perfume/Montale/Honey-Aoud-30509.html,Honey Aoud Montale for women and men,"Honey Aoud by Montale is a Oriental Vanilla fragrance for women and men. Honey Aoud was launched in 2015. The nose behind this fragrance is Pierre Montale. The fragrance features Honey, Agarwood (Oud), Cinnamon, Amber, Madagascar Vanilla, Leather, Patchouli and Flowers.",Montale,2015,women and men,,,,honey | oud | warm spicy | cinnamon | sweet | amber | floral | vanilla | animalic | leather,5.84,3216,
https://www.fragrantica.com/perfume/Montale/Vanilla-Cake-48948.html,Vanilla Cake Montale for women and men,"Vanilla Cake by Montale is a Oriental Vanilla fragrance for women and men. Vanilla Cake was launched in 2018. The fragrance features Meringue, Madagascar Vanilla, Milk, Caramel and Almond.",Montale,2018,women and men,,,,sweet | vanilla | lactonic | powdery | caramel | almond | nutty,5.19,2116,
https://www.fragrantica.com/perfume/Montale/Roses-Musk-1148.html,Roses Musk Montale for women,"Roses Musk by Montale is a Floral Woody Musk fragrance for women. Roses Musk was launched in 2009. The nose behind this fragrance is Pierre Montale. The fragrance features Rose, Musk and Jasmine.",Montale,2009,women,,,,rose | musky | powdery | floral | white floral | Next | Stay,3.24,5496,
https://www.fragrantica.com/perfume/Montale/Infinity-81773.html,Infinity Montale for women and men,"Infinity by Montale is a fragrance for women and men. Infinity was launched in 2023. The nose behind this fragrance is Pierre Montale. Top notes are Black Cherry, Plum, Saffron, Pink Pepper and Cardamom; middle notes are Oud, Leather, Rose, Sandalwood, Vetiver and Tuberose; base notes are Tobacco Leaf, Tonka, Vanilla Sugar, Amber and Musk.",Montale,2023,women and men,"Black Cherry, Plum, Saffron, Pink Pepper and Cardamom","Oud, Leather, Rose, Sandalwood, Vetiver and Tuberose","Tobacco Leaf, Tonka, Vanilla Sugar, Amber and Musk",sweet | cherry | warm spicy | vanilla | tobacco | fruity | leather | amber | oud | powdery,5.19,1053,
https://www.fragrantica.com/perfume/Montale/Vanille-Absolu-4064.html,Vanille Absolu Montale for women,"Vanille Absolu by Montale is a Oriental Vanilla fragrance for women. Vanille Absolu was launched in 2008. The nose behind this fragrance is Pierre Montale. The fragrance features Vanilla, Cinnamon, Woodsy Notes and Cloves.",Montale,2008,women,,,,vanilla | warm spicy | powdery | cinnamon | woody | sweet,6.49,2790,
https://www.fragrantica.com/perfume/Montale/Dallachai-97830.html,Dallachaï Montale for women and men,"Dallachaï by Montale is a Oriental Spicy fragrance for women and men. This is a new fragrance. Dallachaï was launched in 2024. The nose behind this fragrance is Pierre Montale. Top notes are Passionfruit, Cardamom, Saffron and Clove; middle notes are Coffee and Milk; base notes are Musk and Amber.",Montale,2024,women and men,"Passionfruit, Cardamom, Saffron and Clove",Coffee and Milk,Musk and Amber,warm spicy | coffee | tropical | sweet | fruity | lactonic | musky,9.44,564,
https://www.fragrantica.com/perfume/Montale/Soleil-de-Capri-3767.html,Soleil de Capri Montale for women and men,"Soleil de Capri by Montale is a Floral Fruity fragrance for women and men. Soleil de Capri was launched in 2007. The nose behind this fragrance is Pierre Montale. Top notes are Citruses, Kumquat and Grapefruit; middle note is White Flowers; base notes are Musk and Spices.",Montale,2007,women and men,"Citruses, Kumquat and Grapefruit",,Musk and Spices,citrus | fresh | white floral | musky | aromatic,2.39,3457,
https://www.fragrantica.com/perfume/Montale/Sweet-Vanilla-39411.html,Sweet Vanilla Montale for women and men,Sweet Vanilla by Montale is a fragrance for women and men. Sweet Vanilla was launched in 2015. The nose behind this fragrance is Pierre Montale. The fragrance features Vanilla and Apricot.,Montale,2015,women and men,,,,vanilla | powdery | fruity | sweet | lactonic,6.24,1820,
https://www.fragrantica.com/perfume/Montale/Mukhallat-3241.html,Mukhallat Montale for women and men,"Mukhallat by Montale is a Oriental Vanilla fragrance for women and men. Mukhallat was launched in 2008. The nose behind this fragrance is Pierre Montale. The fragrance features Big Strawberry, Vanilla, Almond, Peru Balsam and Musk.",Montale,2008,women and men,,,,fruity | sweet | balsamic | vanilla | almond | amber | powdery | nutty | musky | woody,5.84,4078,
https://www.fragrantica.com/perfume/Montale/Arabians-Musk-97829.html,Arabians Musk Montale for women and men,"Arabians Musk by Montale is a Oriental Floral fragrance for women and men. This is a new fragrance. Arabians Musk was launched in 2024. The nose behind this fragrance is Pierre Montale. Top notes are Honey and Bergamot; middle notes are Dates and Orange Blossom; base notes are Musk, Vanilla, Tonka Bean and Sugar.",Montale,2024,women and men,Honey and Bergamot,Dates and Orange Blossom,"Musk, Vanilla, Tonka Bean and Sugar",sweet | vanilla | honey | musky | powdery | white floral | citrus,6.49,497,
https://www.fragrantica.com/perfume/Montale/Bubble-Forever-90739.html,Bubble Forever Montale for women and men,"Bubble Forever by Montale is a Floral Fruity Gourmand fragrance for women and men. Bubble Forever was launched in 2024. The nose behind this fragrance is Pierre Montale. Top notes are Lemon, Neroli, Grapefruit and Pear; middle notes are Orange Blossom, Jasmine, Bulgarian Rose and Cinnamon; base notes are Toffee, Musk, Vanilla and Amber.",Montale,2024,women and men,"Lemon, Neroli, Grapefruit and Pear","Orange Blossom, Jasmine, Bulgarian Rose and Cinnamon","Toffee, Musk, Vanilla and Amber",citrus | white floral | sweet | musky | vanilla | fresh | powdery | aromatic,5.19,639,
https://www.fragrantica.com/perfume/Montale/Ristretto-Intense-Cafe-55001.html,Ristretto Intense Café Montale for women and men,"Ristretto Intense Café by Montale is a Oriental Vanilla fragrance for women and men. Ristretto Intense Café was launched in 2019. Top notes are Coffee and Turkey Red Rose; middle notes are Roasted Coffee Beans, French Rose and Woodsy Notes; base notes are Vanilla, Caramel, White Musk and Amber.",Montale,2019,women and men,Coffee and Turkey Red Rose,"Roasted Coffee Beans, French Rose and Woodsy Notes","Vanilla, Caramel, White Musk and Amber",coffee | rose | vanilla | caramel | warm spicy | powdery | sweet | musky | amber | floral,5.84,2543,
https://www.fragrantica.com/perfume/Montale/Oud-Tobacco-61494.html,Oud Tobacco Montale for women and men,"Oud Tobacco by Montale is a Oriental Woody fragrance for women and men. Oud Tobacco was launched in 2020. Top notes are Sumac, Citruses and Cumin; middle notes are Agarwood (Oud), Orange Blossom and Incense; base notes are Tobacco, Tonka Bean and Agarwood (Oud).",Montale,2020,women and men,"Sumac, Citruses and Cumin","Agarwood (Oud), Orange Blossom and Incense","Tobacco, Tonka Bean and Agarwood (Oud)",sweet | citrus | tobacco | amber | fresh spicy | oud | vanilla | white floral | smoky | warm spicy,5.19,1544,
https://www.fragrantica.com/perfume/Montale/Full-Incense-9556.html,Full Incense Montale for women and men,"Full Incense by Montale is a Oriental Woody fragrance for women and men. Full Incense was launched in 2010. The nose behind this fragrance is Pierre Montale. The fragrance features Incense, Elemi resin, Virginia Cedar, French labdanum and Patchouli.",Montale,2010,women and men,,,,amber | balsamic | woody | smoky | warm spicy | aromatic,3.19,2085,
https://www.fragrantica.com/perfume/Montale/Black-Aoud-1142.html,Black Aoud Montale for men,"Black Aoud by Montale is a Woody Floral Musk fragrance for men. Black Aoud was launched in 2006. The nose behind this fragrance is Pierre Montale. The fragrance features Rose, Agarwood (Oud), Patchouli, Musk, French labdanum and Mandarin Orange.",Montale,2006,men,,,,rose | oud | patchouli | musky | woody | floral | warm spicy | citrus | amber,5.19,3817,
https://www.fragrantica.com/perfume/Montale/Dark-Vanilla-64050.html,Dark Vanilla Montale for women and men,"Dark Vanilla by Montale is a Oriental Vanilla fragrance for women and men. Dark Vanilla was launched in 2020. Top note is Spices; middle notes are Leather, Cambodian Oud, Sandalwood and Patchouli; base notes are Vanilla and Amber.",Montale,2020,women and men,,"Leather, Cambodian Oud, Sandalwood and Patchouli",Vanilla and Amber,woody | vanilla | animalic | warm spicy | leather | powdery | amber | balsamic | patchouli | smoky,4.54,1131,
https://www.fragrantica.com/perfume/Montale/Starry-Nights-31771.html,Starry Nights Montale for women and men,"Starry Nights by Montale is a Oriental Floral fragrance for women and men. Starry Nights was launched in 2015. The nose behind this fragrance is Pierre Montale. Top notes are Apple, Bergamot and Lemon; middle notes are Rose, Patchouli and Jasmine; base notes are White Musk, Powdery Notes and Amber.",Montale,2015,women and men,"Apple, Bergamot and Lemon","Rose, Patchouli and Jasmine","White Musk, Powdery Notes and Amber",powdery | citrus | musky | rose | patchouli | fruity | woody | fresh | floral | fresh spicy,5.84,2487,
https://www.fragrantica.com/perfume/Montale/Intense-Tiare-3763.html,Intense Tiare Montale for women and men,"Intense Tiare by Montale is a Oriental Floral fragrance for women and men. Intense Tiare was launched in 2005. The nose behind this fragrance is Pierre Montale. The fragrance features Tiare Flower, Coconut, Vanilla, Ylang-Ylang, Jasmine and Rose.",Montale,2005,women and men,,,,white floral | sweet | vanilla | coconut | yellow floral | fruity,4.54,3133,
https://www.fragrantica.com/perfume/Montale/Sensual-Instinct-53675.html,Sensual Instinct Montale for women and men,"Sensual Instinct by Montale is a Oriental Vanilla fragrance for women and men. Sensual Instinct was launched in 2019. Top note is Roasted Coffee Beans; middle notes are Praline and Rose; base notes are Oakmoss, Amber and Cedar.",Montale,2019,women and men,,Praline and Rose,"Oakmoss, Amber and Cedar",sweet | mossy | rose | amber | woody | coffee | earthy | lactonic | warm spicy | nutty,5.84,2062,
https://www.fragrantica.com/perfume/Montale/Oud-Sapparot-104089.html,Oud Sapparot Montale for women and men,"Oud Sapparot by Montale is a Woody Chypre fragrance for women and men. This is a new fragrance. Oud Sapparot was launched in 2025. The nose behind this fragrance is Pierre Montale. Top notes are Pineapple, Cambodian Oud and Saffron; middle notes are Leather, Birch and Cinnamon; base notes are Vanilla, Coconut and White Musk.",Montale,2025,women and men,"Pineapple, Cambodian Oud and Saffron","Leather, Birch and Cinnamon","Vanilla, Coconut and White Musk",sweet | fruity | leather | woody | warm spicy | tropical | animalic | vanilla | smoky | coconut,3.40,270,
https://www.fragrantica.com/perfume/Montale/Lucky-Candy-87365.html,Lucky Candy Montale for women and men,"Lucky Candy by Montale is a fragrance for women and men. Lucky Candy was launched in 2023. The nose behind this fragrance is Pierre Montale. Top notes are Bergamot, Honey and Cacao; middle notes are Frangipani, Marshmallow, Neroli, Coconut and Lily of the Valley; base notes are Musk, Vanilla, Toffee and Amber.",Montale,2023,women and men,"Bergamot, Honey and Cacao","Frangipani, Marshmallow, Neroli, Coconut and Lily of the Valley","Musk, Vanilla, Toffee and Amber",sweet | floral | citrus | tropical | powdery | vanilla | musky | lactonic | honey | fresh spicy,0.59,661,
https://www.fragrantica.com/perfume/Montale/Wild-Pears-12302.html,Wild Pears Montale for women and men,"Wild Pears by Montale is a Aromatic Fruity fragrance for women and men. Wild Pears was launched in 2011. The nose behind this fragrance is Pierre Montale. Top notes are Pear and Bergamot; middle notes are Carnation and Lily-of-the-Valley; base notes are Musk, Vanille and Sandalwood.",Montale,2011,women and men,Pear and Bergamot,Carnation and Lily-of-the-Valley,"Musk, Vanille and Sandalwood",fruity | sweet | floral | warm spicy | powdery | fresh | aquatic | musky | vanilla | woody,5.89,2574,
https://www.fragrantica.com/perfume/Burberry/Goddess-83483.html,Goddess Burberry for women,"Goddess by Burberry is a Aromatic fragrance for women. Goddess was launched in 2023. The nose behind this fragrance is Amandine Clerc-Marie. Top notes are Vanilla, Lavender, Cacao and Ginger; middle note is Vanilla Caviar; base note is Vanilla Absolute.",Burberry,2023,women,"Vanilla, Lavender, Cacao and Ginger",,,vanilla | lavender | fresh spicy | cacao | sweet,3.97,12907,
https://www.fragrantica.com/perfume/Burberry/Burberry-Her-51694.html,Burberry Her Burberry for women,"Burberry Her by Burberry is a Floral Fruity Gourmand fragrance for women. Burberry Her was launched in 2018. The nose behind this fragrance is Francis Kurkdjian. Top notes are Strawberry, Raspberry, Blackberry, Sour Cherry, Black Currant, Mandarin Orange and Lemon; middle notes are Violet and Jasmine; base notes are Musk, Vanilla, Cashmeran, Woody Notes, Amber, Oakmoss and Patchouli.",Burberry,2018,women,"Strawberry, Raspberry, Blackberry, Sour Cherry, Black Currant, Mandarin Orange and Lemon",Violet and Jasmine,"Musk, Vanilla, Cashmeran, Woody Notes, Amber, Oakmoss and Patchouli",fruity | sweet | woody | powdery | musky,2.99,15099,
https://www.fragrantica.com/perfume/Burberry/Burberry-Her-Elixir-de-Parfum-75968.html,Burberry Her Elixir de Parfum Burberry for women,"Burberry Her Elixir de Parfum by Burberry is a fragrance for women. Burberry Her Elixir de Parfum was launched in 2022. Burberry Her Elixir de Parfum was created by Jérôme di Marino and Maïa Lernout. Top notes are Strawberry and Blackberry; middle note is Jasmine; base notes are Vanilla, Amber and Sandalwood.",Burberry,2022,women,Strawberry and Blackberry,,"Vanilla, Amber and Sandalwood",fruity | sweet | vanilla | powdery | amber | white floral | woody,3.97,5959,
https://www.fragrantica.com/perfume/Burberry/Hero-Eau-de-Parfum-75182.html,Hero Eau de Parfum Burberry for men,"Hero Eau de Parfum by Burberry is a Woody Spicy fragrance for men. Hero Eau de Parfum was launched in 2022. The nose behind this fragrance is Aurélien Guichard. Top notes are Pine needles and Olibanum; middle notes are Benzoin and Incense; base notes are Atlas Cedar, Himalayan Cedar and Virginia Cedar.",Burberry,2022,men,Pine needles and Olibanum,Benzoin and Incense,"Atlas Cedar, Himalayan Cedar and Virginia Cedar",amber | woody | warm spicy | aromatic | balsamic | smoky,4.54,3273,
https://www.fragrantica.com/perfume/Burberry/London-for-Men-804.html,London for Men Burberry for men,"London for Men by Burberry is a Oriental Spicy fragrance for men. London for Men was launched in 2006. The nose behind this fragrance is Antoine Maisondieu. Top notes are Cinnamon, Lavender and Bergamot; middle notes are Leather and Mimosa; base notes are Tobacco Leaf, Guaiac Wood, Opoponax and Oakmoss.",Burberry,2006,men,"Cinnamon, Lavender and Bergamot",Leather and Mimosa,"Tobacco Leaf, Guaiac Wood, Opoponax and Oakmoss",tobacco | cinnamon | sweet | warm spicy | woody | leather | lavender | amber | mossy | animalic,2.99,11903,
https://www.fragrantica.com/perfume/Burberry/Goddess-Intense-95883.html,Goddess Intense Burberry for women,"Goddess Intense by Burberry is a Woody Aromatic fragrance for women. This is a new fragrance. Goddess Intense was launched in 2024. The nose behind this fragrance is Amandine Clerc-Marie. Top note is Lavender; middle notes are Vanilla, Vanilla Absolute, Bourbon Vanilla and Vanilla Caviar; base note is Patchouli.",Burberry,2024,women,,"Vanilla, Vanilla Absolute, Bourbon Vanilla and Vanilla Caviar",,vanilla | lavender | patchouli | woody | aromatic | warm spicy | balsamic,2.97,2037,
https://www.fragrantica.com/perfume/Burberry/Hero-Parfum-90069.html,Hero Parfum Burberry for men,Hero Parfum by Burberry is a Oriental Woody fragrance for men. Hero Parfum was launched in 2024. Top note is Amyris; middle note is Cedarwood; base note is Cypriol Oil or Nagarmotha.,Burberry,2024,men,,,,woody | earthy | aromatic | balsamic | powdery | Next | Stay,4.09,1527,
https://www.fragrantica.com/perfume/Burberry/Her-Intense-2024-101151.html,Her Intense 2024 Burberry for women,Her Intense 2024 by Burberry is a Floral Fruity fragrance for women. This is a new fragrance. Her Intense 2024 was launched in 2024. Top note is Wild Strawberry; middle note is Orange Blossom; base note is Ambroxan.,Burberry,2024,women,,,,fruity | sweet | amber | white floral | woody | musky | earthy | citrus,4.03,833,
https://www.fragrantica.com/perfume/Burberry/Burberry-Brit-819.html,Burberry Brit Burberry for women,"Burberry Brit by Burberry is a Floral Fruity fragrance for women. Burberry Brit was launched in 2003. The nose behind this fragrance is Natalie Gracia-Cetto. Top notes are Almond, Lime and Pear; middle notes are Candied Almond, Sugar, Peony and Dragée; base notes are Vanilla, Tonka Bean, Amber and Mahogany.",Burberry,2003,women,"Almond, Lime and Pear","Candied Almond, Sugar, Peony and Dragée","Vanilla, Tonka Bean, Amber and Mahogany",sweet | vanilla | fruity | almond | citrus | amber | nutty | floral | fresh | powdery,2.99,9020,
https://www.fragrantica.com/perfume/Burberry/Touch-for-Men-815.html,Touch for Men Burberry for men,"Touch for Men by Burberry is a Woody Floral Musk fragrance for men. Touch for Men was launched in 2000. The nose behind this fragrance is Jean-Pierre Bethouart. Top notes are Violet Leaf, Artemisia and Mandarin Orange; middle notes are White Pepper, Cedar and Nutmeg; base notes are White Musk, Tonka Bean and Vetiver.",Burberry,2000,men,"Violet Leaf, Artemisia and Mandarin Orange","White Pepper, Cedar and Nutmeg","White Musk, Tonka Bean and Vetiver",fresh spicy | ozonic | musky | aquatic | woody | aromatic | powdery | green | warm spicy | vanilla,0.39,5357,
https://www.fragrantica.com/perfume/Burberry/Burberry-Her-Eau-de-Toilette-71379.html,Burberry Her Eau de Toilette Burberry for women,"Burberry Her Eau de Toilette by Burberry is a Floral Fruity fragrance for women. Burberry Her Eau de Toilette was launched in 2022. Top notes are Pear, Strawberry, Black Currant and Pink Pepper; middle notes are Peony, Lily-of-the-Valley, Rose and Honeysuckle; base notes are Musk and Cedar.",Burberry,2022,women,"Pear, Strawberry, Black Currant and Pink Pepper","Peony, Lily-of-the-Valley, Rose and Honeysuckle",Musk and Cedar,fruity | fresh | sweet | floral | white floral | rose | musky | woody | aquatic,9.49,2515,
https://www.fragrantica.com/perfume/Burberry/Goddess-Parfum-109082.html,Goddess Parfum Burberry for women,"Goddess Parfum by Burberry is a Oriental Vanilla fragrance for women. This is a new fragrance. Goddess Parfum was launched in 2025. The nose behind this fragrance is Amandine Clerc-Marie. Top notes are Raspberry and Lavender; middle notes are Vanilla, Vanilla Absolute and Vanilla Caviar; base note is Suede.",Burberry,2025,women,Raspberry and Lavender,"Vanilla, Vanilla Absolute and Vanilla Caviar",,vanilla | fruity | sweet | lavender | leather | powdery | musky,7.79,807,
https://www.fragrantica.com/perfume/Burberry/Hero-68627.html,Hero Burberry for men,"Hero by Burberry is a Woody Spicy fragrance for men. Hero was launched in 2021. The nose behind this fragrance is Aurélien Guichard. Top note is Bergamot; middle notes are Juniper and Black Pepper; base notes are Atlas Cedar, Virginian Cedar and Himalayan Cedar.",Burberry,2021,men,,Juniper and Black Pepper,"Atlas Cedar, Virginian Cedar and Himalayan Cedar",woody | fresh spicy | aromatic | citrus | powdery,2.99,2808,
https://www.fragrantica.com/perfume/Burberry/London-813.html,London Burberry for women,"London by Burberry is a Floral fragrance for women. London was launched in 2006. London was created by Dominique Ropion and Jean-Marc Chaillan. Top notes are Honeysuckle, Tangerine and Rose; middle notes are Jasmine, Tiare Flower, Peony and Clementine; base notes are Musk, Sandalwood and Patchouli.",Burberry,2006,women,"Honeysuckle, Tangerine and Rose","Jasmine, Tiare Flower, Peony and Clementine","Musk, Sandalwood and Patchouli",white floral | citrus | fruity | floral | rose | sweet,2.99,8784,
https://www.fragrantica.com/perfume/Burberry/Hero-Parfum-Intense-101015.html,Hero Parfum Intense Burberry for men,Hero Parfum Intense by Burberry is a Woody Spicy fragrance for men. This is a new fragrance. Hero Parfum Intense was launched in 2025. Top note is Black Pepper; middle note is Leather; base note is Cedarwood.,Burberry,2025,men,,,,leather | woody | fresh spicy | animalic | smoky | warm spicy,2.04,633,
https://www.fragrantica.com/perfume/Burberry/My-Burberry-Black-32566.html,My Burberry Black Burberry for women,My Burberry Black by Burberry is a Oriental Floral fragrance for women. My Burberry Black was launched in 2016. The nose behind this fragrance is Francis Kurkdjian. Top note is Jasmine; middle notes are Peach and Rose; base notes are Amber and Patchouli.,Burberry,2016,women,,Peach and Rose,Amber and Patchouli,amber | patchouli | fruity | rose | woody | white floral | warm spicy | powdery | earthy | sweet,1.7,4100,
https://www.fragrantica.com/perfume/Burberry/Burberry-Women-818.html,Burberry Women Burberry for women,"Burberry Women by Burberry is a Floral Fruity fragrance for women. Burberry Women was launched in 1995. The nose behind this fragrance is Michel Almairac. Top notes are Peach, Apricot, Pear, Black Currant and Green Apple; middle notes are Sandalwood, Jasmine and Moss; base notes are Vanilla, Cedar and Musk.",Burberry,1995,women,"Peach, Apricot, Pear, Black Currant and Green Apple","Sandalwood, Jasmine and Moss","Vanilla, Cedar and Musk",fruity | powdery | woody | vanilla | sweet | musky | Next | Stay,2.99,7462,
https://www.fragrantica.com/perfume/Burberry/Weekend-for-Women-1000.html,Weekend for Women Burberry for women,"Weekend for Women by Burberry is a Floral fragrance for women. Weekend for Women was launched in 1997. The nose behind this fragrance is Nathalie Lorson. Top notes are Mignonette, Mandarin Orange and Sage; middle notes are Nectarine, Blue Hyacinth, Peach Blossom, Rose Hip, Iris, Red Cyclamen and Violet Root; base notes are Musk, Sandalwood and Cedar.",Burberry,1997,women,"Mignonette, Mandarin Orange and Sage","Nectarine, Blue Hyacinth, Peach Blossom, Rose Hip, Iris, Red Cyclamen and Violet Root","Musk, Sandalwood and Cedar",floral | powdery | fruity | sweet | woody | fresh | rose | green | violet | musky,2.99,8409,
https://www.fragrantica.com/perfume/Burberry/My-Burberry-Blush-45820.html,My Burberry Blush Burberry for women,"My Burberry Blush by Burberry is a Floral fragrance for women. My Burberry Blush was launched in 2017. The nose behind this fragrance is Francis Kurkdjian. Top notes are Pomegranate and Lemon; middle notes are Green Apple, Rose Petals and Geranium; base notes are Wisteria and Jasmine.",Burberry,2017,women,Pomegranate and Lemon,"Green Apple, Rose Petals and Geranium",Wisteria and Jasmine,rose | fruity | fresh spicy | floral | fresh | woody | citrus | aromatic | white floral | green,7.54,2696,
https://www.fragrantica.com/perfume/Burberry/Burberry-Brit-for-Men-1115.html,Burberry Brit for Men Burberry for men,"Burberry Brit for Men by Burberry is a Oriental Woody fragrance for men. Burberry Brit for Men was launched in 2004. The nose behind this fragrance is Antoine Maisondieu. Top notes are Ginger, Cardamom, Bergamot and Green Mandarin; middle notes are Wild Rose, Nutmeg, Cedar and Spicy Notes; base notes are Tonka Bean, Gray Musk, Cedar, Oriental Woodsy notes and Patchouli. This perfume is the winner of 2 awards: FiFi Award Best National Advertising Campaign / Print 2005 and FiFi Award Fragrance Of The Year Men`s Luxe 2005.",Burberry,2004,men,"Ginger, Cardamom, Bergamot and Green Mandarin","Wild Rose, Nutmeg, Cedar and Spicy Notes","Tonka Bean, Gray Musk, Cedar, Oriental Woodsy notes and Patchouli",fresh spicy | rose | warm spicy | woody | citrus | aromatic | musky | vanilla | floral | fresh,1.04,3989,
https://www.fragrantica.com/perfume/Burberry/Burberry-Men-817.html,Burberry Men Burberry for men,"Burberry Men by Burberry is a Woody Aromatic fragrance for men. Burberry Men was launched in 1995. Burberry Men was created by Creations Aromatiques and Michel Almairac. Top notes are Mint, Lavender, Bergamot and Thyme; middle notes are Cedar, Sandalwood, Geranium, Jasmine and Oakmoss; base notes are Musk, Vanilla and Amber.",Burberry,1995,men,"Mint, Lavender, Bergamot and Thyme","Cedar, Sandalwood, Geranium, Jasmine and Oakmoss","Musk, Vanilla and Amber",aromatic | fresh spicy | woody | green | powdery | lavender | citrus | herbal,9.24,3227,
https://www.fragrantica.com/perfume/Burberry/My-Burberry-25836.html,My Burberry Burberry for women,"My Burberry by Burberry is a Floral fragrance for women. My Burberry was launched in 2014. The nose behind this fragrance is Francis Kurkdjian. Top notes are Sweet Pea, Bergamot, Mandarin Orange, Grapefruit and Lemon; middle notes are Quince, Freesia, Geranium, Peach, Green Notes, Gardenia and Passionfruit; base notes are Damask Rose, Rose, Patchouli, Musk, Leather and Violet.",Burberry,2014,women,"Sweet Pea, Bergamot, Mandarin Orange, Grapefruit and Lemon","Quince, Freesia, Geranium, Peach, Green Notes, Gardenia and Passionfruit","Damask Rose, Rose, Patchouli, Musk, Leather and Violet",floral | sweet | citrus | rose | fruity | fresh spicy | aromatic | green,1.4,4941,
